Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Natural Fiber Food Storage Container,Food Packaging,Natural Fiber,556.41,771.12,96,4.227436644776861,28.05,38556.0
Natural Fiber Thermal Insulation Slab,Construction,Natural Fiber,738.6,586.4,18,4.872969184704009,46.18,29320.0
Plant-Based Engineered Application Unit,Electronics,Plant-Based,283.68,583.06,97,2.3776652499646067,86.45,29153.0
Bioplastic Engineered Application Unit,Automotive,Bioplastic,450.11,441.32,95,4.574953482648688,85.97,22066.0
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,412.97,266.1,87,4.899473929192028,81.79,13305.0
Composite Engineered Application Unit,Toys,Composite,312.29,808.7,82,6.516154221619695,96.19,40435.0
Plant-Based Load-Bearing Partition Board,Construction,Plant-Based,587.69,458.82,99,4.011923101363236,23.36,22941.0
Composite High-Gloss Skincare Tube,Cosmetics,Composite,369.2,781.18,92,7.02871692524665,47.8,39059.0
Biopolymer Toothpaste Laminate Tube,Cosmetics,Biopolymer,424.76,179.9,88,3.963164209863931,60.51,8995.0
Recycled Plastic Fresh Produce Crate,Food Packaging,Recycled Plastic,504.34,488.97,53,7.320237713791904,80.98,24448.5
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,798.07,266.72,36,9.936125279791487,93.24,13336.0
Plant-Based Structural Wall Panel,Construction,Plant-Based,852.63,372.17,89,5.258876541130313,8.27,18608.5
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,823.66,296.88,4,5.168857664170435,40.66,14844.0
Recycled Metal Thermal Insulation Slab,Construction,Recycled Metal,345.46,795.69,87,7.242451947945411,87.22,39784.5
Recycled Fiber Disposable Serving Bowl,Food Packaging,Recycled Fiber,65.06,854.99,40,2.00210907927221,56.57,42749.5
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,643.52,938.02,90,7.864968779418486,97.34,46901.0
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,395.38,543.05,89,3.120634488576357,97.21,27152.5
Composite Engineered Application Unit,Automotive,Composite,773.53,114.47,45,8.881048143444973,56.16,5723.5
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,66.76,765.82,9,4.93698784354082,33.86,38291.0
Recycled Fiber IV Fluid Connector,Healthcare,Recycled Fiber,426.62,615.1,54,3.3205908286226915,75.37,30755.0
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,871.33,780.66,70,10.250839464530742,69.54,39033.0
Recycled Metal Fresh Produce Crate,Food Packaging,Recycled Metal,743.09,60.72,38,9.874302935924366,16.29,3036.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,731.36,854.13,0,7.905942115366151,92.94,42706.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,565.95,397.97,80,4.388461586433326,4.39,19898.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,648.62,447.26,10,4.471783639075319,81.7,22363.0
Bioplastic Motor Support Frame,Home Appliances,Bioplastic,368.5,330.14,30,4.435785996486706,19.15,16507.0
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,348.23,487.43,46,4.7340217035405034,12.62,24371.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,111.83,151.72,41,1.736123636818898,87.5,7586.0
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,272.01,99.08,0,2.7929978708914343,65.9,4954.0
Recycled Fiber Compostable Meal Tray,Food Packaging,Recycled Fiber,46.36,109.04,91,1.5848816846403901,20.78,5452.0
Bioplastic Laminated Lotion Tube,Cosmetics,Bioplastic,454.16,547.16,71,4.608749512597124,55.48,27358.0
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,307.58,962.06,5,4.078013839446189,49.28,48103.0
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,145.48,978.37,48,6.9571274698857435,34.91,48918.5
Plant-Based Engineered Application Unit,Textiles,Plant-Based,869.64,802.61,16,5.145035636204321,27.47,40130.5
Natural Fiber Internal Support Chassis,Home Appliances,Natural Fiber,799.09,45.38,19,5.207785969969595,71.39,2269.0
Agro-Waste Fiber Appliance Housing Panel,Home Appliances,Agro-Waste Fiber,432.54,405.38,36,3.0484633000661145,52.66,20269.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,273.65,365.77,23,7.506871121452629,3.93,18288.5
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,589.76,445.52,87,5.484088311055445,23.26,22276.0
Recycled Plastic Exterior Cladding Panel,Construction,Recycled Plastic,547.32,405.66,14,7.163194432183336,19.38,20283.0
Plant-Based Rear Casing Structure,Home Appliances,Plant-Based,193.89,739.46,90,1.803931955870256,57.62,36973.0
Recycled Metal Internal Support Chassis,Home Appliances,Recycled Metal,498.76,192.44,98,8.511028776609276,35.23,9622.0
Biopolymer Structural Wall Panel,Construction,Biopolymer,211.42,54.53,90,2.842672197602879,96.06,2726.5
Composite Engineered Application Unit,Textiles,Composite,129.25,511.54,53,5.061979903301078,48.93,25577.0
Composite IV Fluid Connector,Healthcare,Composite,461.81,271.44,21,7.396361960831533,77.73,13572.0
Biopolymer Engineered Application Unit,Toys,Biopolymer,501.46,647.53,34,4.688086968217239,54.45,32376.5
Agro-Waste Fiber Specimen Collection Container,Healthcare,Agro-Waste Fiber,152.43,761.66,80,1.0895635128916323,19.71,38083.0
Biopolymer Dual-Layer Cosmetic Tube,Cosmetics,Biopolymer,787.95,705.97,64,5.737803859058013,39.01,35298.5
Plant-Based Sterile Injection Syringe,Healthcare,Plant-Based,175.9,733.02,84,2.0033308522010396,57.91,36651.0
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,170.98,901.4,1,7.26639909394234,29.81,45070.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,380.86,301.85,80,3.4084587415350818,52.73,15092.5
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,363.1,590.87,8,2.869899411754173,50.18,29543.5
Recycled Plastic Specimen Collection Container,Healthcare,Recycled Plastic,700.37,842.13,1,7.965270711779033,32.54,42106.5
Composite Engineered Application Unit,Automotive,Composite,86.17,975.99,32,5.705825283829637,72.18,48799.5
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,73.0,187.25,46,3.235807164175093,73.89,9362.5
Composite Engineered Application Unit,Toys,Composite,731.54,132.94,89,8.49786159866995,24.99,6647.0
Bio-Composite IV Fluid Connector,Healthcare,Bio-Composite,59.98,692.16,22,3.2033512955635937,50.44,34608.0
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,526.98,515.6,2,3.2442342783482574,17.57,25780.0
Bioplastic Rear Casing Structure,Home Appliances,Bioplastic,537.81,427.06,54,5.213584063198959,51.61,21353.0
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,275.05,689.47,42,2.700185691693912,18.18,34473.5
Recycled Fiber Structural Wall Panel,Construction,Recycled Fiber,78.23,715.55,78,1.955765854623206,39.04,35777.5
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,374.78,471.83,3,2.623429299574742,73.42,23591.5
Plant-Based Engineered Application Unit,Furniture,Plant-Based,50.54,888.43,22,1.1943377462168911,46.01,44421.5
Bio-Composite Exterior Cladding Panel,Construction,Bio-Composite,174.91,214.32,0,3.5619118382606687,21.07,10716.0
Agro-Waste Fiber Printed Ointment Tube,Cosmetics,Agro-Waste Fiber,205.55,283.2,60,2.004371955429432,77.53,14160.0
Bioplastic Engineered Application Unit,Toys,Bioplastic,406.18,754.84,32,4.5153325605974395,70.79,37742.0
Plant-Based Appliance Housing Panel,Home Appliances,Plant-Based,502.12,259.74,20,3.474504017281875,19.51,12987.0
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,803.46,461.36,37,6.155921513568972,87.13,23068.0
Bioplastic Engineered Application Unit,Furniture,Bioplastic,899.02,609.72,64,7.054850581673137,32.05,30486.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,896.67,846.32,56,5.132991789980963,90.14,42316.0
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,502.13,869.13,11,3.225378480758891,61.42,43456.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,301.39,818.81,69,3.2366391418393508,2.0,40940.5
Bioplastic Engineered Application Unit,Textiles,Bioplastic,524.73,700.34,51,5.1463040821075525,1.28,35017.0
Biopolymer Laminated Lotion Tube,Cosmetics,Biopolymer,784.53,449.51,51,5.634994404336527,43.95,22475.5
Recycled Plastic Thermal Insulation Slab,Construction,Recycled Plastic,447.19,406.63,96,6.91979578691504,81.31,20331.5
Composite Exterior Cladding Panel,Construction,Composite,862.09,884.34,70,9.176821182892201,39.73,44217.0
Recycled Plastic Rear Casing Structure,Home Appliances,Recycled Plastic,303.83,571.63,17,6.393809555243509,60.36,28581.5
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,453.75,867.74,71,3.98475961314293,50.64,43387.0
Biopolymer Compostable Meal Tray,Food Packaging,Biopolymer,874.39,279.86,37,6.28248562086825,94.64,13993.0
Plant-Based Engineered Application Unit,Automotive,Plant-Based,374.08,330.31,89,3.1266032723470225,18.59,16515.5
Recycled Plastic Motor Support Frame,Home Appliances,Recycled Plastic,202.71,496.38,89,5.527121102105481,82.06,24819.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,257.43,243.02,72,5.9577047350244445,36.94,12151.0
Bioplastic Specimen Collection Container,Healthcare,Bioplastic,455.72,562.55,87,4.8755465634588955,78.94,28127.5
Composite Internal Support Chassis,Home Appliances,Composite,651.33,277.67,72,8.087378669001826,25.94,13883.5
Natural Fiber Barrier Cream Tube,Cosmetics,Natural Fiber,77.1,123.68,46,1.4567900335365076,45.62,6184.0
Natural Fiber Load-Bearing Partition Board,Construction,Natural Fiber,443.63,41.45,83,3.624142163516232,83.08,2072.5
Biopolymer High-Gloss Skincare Tube,Cosmetics,Biopolymer,263.88,875.52,18,3.252444933578692,98.92,43776.0
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,150.98,51.45,88,6.6741703073516,82.96,2572.5
Bioplastic Reinforced Roofing Sheet,Construction,Bioplastic,633.84,945.95,25,5.478175484130129,85.56,47297.5
Recycled Fiber Internal Support Chassis,Home Appliances,Recycled Fiber,478.09,258.96,96,3.975169813118692,23.3,12948.0
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,516.69,822.43,98,4.49595498384863,34.96,41121.5
Biopolymer Engineered Application Unit,Textiles,Biopolymer,264.11,395.62,10,3.1070434171491454,5.52,19781.0
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,738.76,42.51,18,4.898643891334551,62.23,2125.5
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,636.34,301.55,63,4.664144111083086,58.08,15077.5
Bioplastic Engineered Application Unit,Textiles,Bioplastic,643.23,917.06,51,5.700221721750857,37.11,45853.0
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,648.37,677.61,26,4.832324359249946,67.51,33880.5
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,376.29,732.03,32,6.168971294370624,19.2,36601.5
Recycled Plastic Food Storage Container,Food Packaging,Recycled Plastic,756.16,726.29,17,8.36646141944153,88.69,36314.5
Natural Fiber IV Fluid Connector,Healthcare,Natural Fiber,729.58,377.43,24,4.81047114699909,30.46,18871.5
Recycled Plastic Disposable Serving Bowl,Food Packaging,Recycled Plastic,159.26,787.59,94,5.493445999135973,32.02,39379.5
Biopolymer Specimen Collection Container,Healthcare,Biopolymer,603.56,191.96,79,5.25527721031295,80.57,9598.0
Bioplastic Modular Decking Board,Construction,Bioplastic,542.66,299.34,88,5.731212728403723,47.29,14967.0
Plant-Based Engineered Application Unit,Electronics,Plant-Based,36.13,640.35,75,1.2965766346427152,97.12,32017.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,394.79,861.73,4,8.039109263316433,72.95,43086.5
Composite Engineered Application Unit,Automotive,Composite,313.21,682.64,55,6.604926860315467,44.04,34132.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,811.16,751.92,99,4.785166741437862,52.73,37596.0
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,797.85,838.68,66,5.556946768692338,32.66,41934.0
Recycled Fiber Eco Cutlery Set,Food Packaging,Recycled Fiber,561.36,61.05,53,4.247719717972194,97.43,3052.5
Biopolymer Appliance Housing Panel,Home Appliances,Biopolymer,42.59,359.0,100,2.246642195253923,68.91,17950.0
Biopolymer Load-Bearing Partition Board,Construction,Biopolymer,463.6,204.15,72,4.581519507121592,77.9,10207.5
Recycled Plastic Motor Support Frame,Home Appliances,Recycled Plastic,19.03,891.02,42,4.393841486944072,75.24,44551.0
Plant-Based Engineered Application Unit,Electronics,Plant-Based,678.23,717.74,76,4.6191257122258085,15.64,35887.0
Composite Fresh Produce Crate,Food Packaging,Composite,765.09,727.56,68,9.088873013467973,31.66,36378.0
Plant-Based Engineered Application Unit,Textiles,Plant-Based,604.43,36.29,84,3.998536294601784,87.1,1814.5
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,308.76,770.92,46,1.9194290201982809,52.78,38546.0
Plant-Based Engineered Application Unit,Textiles,Plant-Based,466.35,579.99,30,3.2101856025811135,29.16,28999.5
Biopolymer High-Gloss Skincare Tube,Cosmetics,Biopolymer,240.94,929.86,66,3.464098909312222,61.49,46493.0
Bio-Composite Acoustic Dampening Board,Home Appliances,Bio-Composite,434.7,98.19,81,5.168926387540224,31.17,4909.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,276.31,838.65,73,2.381689553541018,14.15,41932.5
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,794.34,584.48,96,9.870745015754357,41.44,29224.0
Composite Engineered Application Unit,Furniture,Composite,620.89,347.26,83,8.27257400530091,10.0,17363.0
Bio-Composite Load-Bearing Partition Board,Construction,Bio-Composite,31.16,562.6,67,3.265146713640276,34.02,28130.0
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,6.87,482.12,94,5.986563580166061,3.34,24106.0
Biopolymer Engineered Application Unit,Furniture,Biopolymer,330.71,240.89,53,3.5801851176370625,5.53,12044.5
Composite Engineered Application Unit,Furniture,Composite,130.98,696.78,65,5.576548370191235,98.55,34839.0
Natural Fiber Internal Support Chassis,Home Appliances,Natural Fiber,499.1,931.18,39,3.5110179631002993,56.7,46559.0
Plant-Based Structural Wall Panel,Construction,Plant-Based,835.57,59.51,54,5.500925137893889,93.37,2975.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,488.61,529.82,67,8.378585906157731,38.52,26491.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,308.07,875.23,84,2.5837817041650992,72.7,43761.5
Natural Fiber Exterior Cladding Panel,Construction,Natural Fiber,522.27,166.7,43,4.11561321038449,73.6,8335.0
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,271.81,466.07,40,2.558712179629592,4.64,23303.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,13.35,921.81,35,1.4804259374563904,68.81,46090.5
Bio-Composite Structural Wall Panel,Construction,Bio-Composite,116.24,428.23,32,3.661946018067322,66.97,21411.5
Recycled Plastic Load-Bearing Partition Board,Construction,Recycled Plastic,865.28,604.66,81,8.821560878721817,61.38,30233.0
Recycled Metal IV Fluid Connector,Healthcare,Recycled Metal,79.86,394.58,59,6.218559627853975,98.26,19729.0
Biopolymer Disposable Serving Bowl,Food Packaging,Biopolymer,475.52,788.99,56,4.442471856344321,33.87,39449.5
Biopolymer Engineered Application Unit,Automotive,Biopolymer,423.51,858.63,28,3.8817420417680393,33.42,42931.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,24.14,344.34,70,1.8582358776923127,43.73,17217.0
Recycled Plastic Barrier Cream Tube,Cosmetics,Recycled Plastic,839.44,634.31,99,8.604276540540322,1.3,31715.5
Plant-Based Load-Bearing Partition Board,Construction,Plant-Based,850.33,491.77,82,5.291881931174569,50.03,24588.5
Composite Engineered Application Unit,Automotive,Composite,611.33,395.01,59,8.11330757430923,60.36,19750.5
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,840.62,207.4,27,5.651319005259184,16.45,10370.0
Recycled Metal Printed Ointment Tube,Cosmetics,Recycled Metal,210.99,267.16,15,7.1722887602950545,45.39,13358.0
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,603.82,321.76,68,3.7241192686754956,71.95,16088.0
Natural Fiber Sterile Injection Syringe,Healthcare,Natural Fiber,769.26,260.67,98,5.220559459491448,41.52,13033.5
Biopolymer Engineered Application Unit,Textiles,Biopolymer,553.97,483.78,88,4.50065406395065,51.59,24189.0
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,228.89,940.83,60,1.9697259159092824,63.1,47041.5
Agro-Waste Fiber Acoustic Dampening Board,Home Appliances,Agro-Waste Fiber,857.96,543.28,70,5.477585799811657,45.16,27164.0
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,771.2,944.37,60,4.455933735078886,39.24,47218.5
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,365.29,129.9,94,2.49090100589503,87.66,6495.0
Recycled Plastic Structural Wall Panel,Construction,Recycled Plastic,143.3,458.38,100,5.319281569931783,83.85,22919.0
Recycled Metal Laminated Lotion Tube,Cosmetics,Recycled Metal,424.5,414.09,34,8.15841635638792,6.72,20704.5
Recycled Fiber Thermal Insulation Slab,Construction,Recycled Fiber,418.76,821.63,50,3.6639260198547117,3.33,41081.5
Plant-Based Exterior Cladding Panel,Construction,Plant-Based,821.6,122.77,41,5.205837426029533,79.03,6138.5
Natural Fiber Reinforced Roofing Sheet,Construction,Natural Fiber,266.88,498.18,65,2.6613442937123537,40.79,24909.0
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,595.64,882.49,94,4.700139968391245,0.92,44124.5
Plant-Based Compostable Meal Tray,Food Packaging,Plant-Based,564.91,319.79,31,3.9065137313857026,43.01,15989.5
Recycled Metal Thermal Insulation Insert,Home Appliances,Recycled Metal,886.01,301.27,7,10.381798469076292,74.92,15063.5
Agro-Waste Fiber IV Fluid Connector,Healthcare,Agro-Waste Fiber,296.57,612.81,78,2.4173647402405463,65.38,30640.5
Agro-Waste Fiber Exterior Cladding Panel,Construction,Agro-Waste Fiber,348.96,648.99,5,2.924776386979043,45.72,32449.5
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,495.11,888.38,30,3.6490232507234857,73.19,44419.0
Plant-Based Engineered Application Unit,Textiles,Plant-Based,346.03,945.24,100,2.5352441390658718,15.05,47262.0
Composite Barrier Cream Tube,Cosmetics,Composite,453.71,802.63,44,7.4899661338573935,84.88,40131.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,635.75,493.0,14,4.35467376720928,40.8,24650.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,292.77,782.78,86,3.0293160907971926,4.41,39139.0
