Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,7.01,773.44,99,1.7533513703844923,68.01,35170.03102778837
Composite Rear Casing Structure,Home Appliances,Composite,367.93,20.32,67,7.088867038499526,54.2,1927.2777788746444
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,845.75,224.38,72,4.81407195351837,18.85,20450.066465138778
Natural Fiber Compostable Meal Tray,Food Packaging,Natural Fiber,605.54,977.12,16,4.159162481183929,74.28,58910.56686088794
Biopolymer Engineered Application Unit,Textiles,Biopolymer,295.01,890.61,84,3.4007618268008417,43.4,133851.28887010063
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,233.58,437.23,72,6.886397661056436,99.63,35028.06324579233
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,207.03,549.14,40,6.879586662481825,71.41,43998.042496861366
Recycled Plastic Specimen Collection Container,Healthcare,Recycled Plastic,83.16,203.27,22,4.693684830906834,91.15,8049.793623180127
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,27.52,359.19,68,3.4880540886847244,91.12,47107.30056651354
Plant-Based Structural Wall Panel,Construction,Plant-Based,320.02,427.65,61,2.787235678629492,67.29,38910.86175897212
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,73.95,951.73,9,1.824061018998832,38.33,57349.508264249125
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,444.66,286.89,45,8.367634412808647,51.36,23371.780809606484
Recycled Metal Disposable Serving Bowl,Food Packaging,Recycled Metal,228.77,987.72,7,6.918039645756554,37.11,78976.62723431742
Biopolymer Engineered Application Unit,Toys,Biopolymer,828.77,586.53,88,6.038945946744045,86.52,88491.20696005803
Composite Eco Cutlery Set,Food Packaging,Composite,823.82,860.52,81,9.216974912245584,45.43,60883.716184184195
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,567.59,252.14,59,3.793524438221611,49.94,15346.875828666209
Natural Fiber Surgical Instrument Tray,Healthcare,Natural Fiber,481.99,148.67,78,3.7525496860344782,82.47,9424.144764525858
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,263.85,446.7,56,2.7711849203683734,59.02,20309.376190276278
Bioplastic Diagnostic Cartridge,Healthcare,Bioplastic,367.46,472.18,87,4.26233583849008,10.54,56963.10687886756
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,688.23,412.62,0,8.0833419936407,11.19,16955.558995230524
Composite Engineered Application Unit,Automotive,Composite,465.27,787.59,91,7.415202662297208,88.17,55612.57449672291
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,732.9,686.71,34,8.092306766836185,0.8,27848.70507512714
Bio-Composite Engineered Application Unit,Textiles,Bio-Composite,832.18,446.09,22,7.3927659606728495,74.25,58625.68947050463
Plant-Based Motor Support Frame,Home Appliances,Plant-Based,69.9,873.27,54,1.1332873344800205,80.93,78575.09050086001
Bioplastic Diagnostic Cartridge,Healthcare,Bioplastic,707.94,634.06,48,6.162887121388852,94.11,76629.56034104164
Bio-Composite Reinforced Roofing Sheet,Construction,Bio-Composite,788.81,107.06,8,7.062670251593676,82.89,14417.17018869526
Plant-Based Engineered Application Unit,Textiles,Plant-Based,314.65,523.99,4,2.511340712137202,83.79,47277.993034102896
Natural Fiber Barrier Cream Tube,Cosmetics,Natural Fiber,773.03,749.61,56,5.130376604448424,29.59,45524.03495333632
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,413.81,414.04,31,3.01882728472294,22.96,24923.637963542205
Biopolymer IV Fluid Connector,Healthcare,Biopolymer,106.68,169.46,84,2.7182054038413805,73.24,25778.944052881034
Natural Fiber Acoustic Dampening Board,Home Appliances,Natural Fiber,463.93,165.56,32,3.4826695727114028,41.42,10201.829679533552
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,659.44,882.25,9,4.6926553958961925,58.21,39970.561546922145
Bio-Composite Internal Support Chassis,Home Appliances,Bio-Composite,107.46,215.83,10,3.747101845167378,5.77,28288.981383875533
Biopolymer Sterile Injection Syringe,Healthcare,Biopolymer,352.54,238.03,14,3.621831261891448,57.19,35803.118446418586
Bio-Composite Thermal Insulation Insert,Home Appliances,Bio-Composite,887.64,417.66,32,7.156507740727288,54.09,54592.350805545466
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,627.09,703.64,64,4.32412416529522,32.76,31871.85062397141
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,492.47,577.53,92,3.783551990269128,11.54,35172.93649270184
Bio-Composite Reinforced Roofing Sheet,Construction,Bio-Composite,545.47,121.62,28,5.471264129500744,98.04,15947.270597125558
Recycled Fiber Eco Cutlery Set,Food Packaging,Recycled Fiber,461.54,118.71,25,4.158658836396873,20.43,5885.939127297655
Recycled Plastic Barrier Cream Tube,Cosmetics,Recycled Plastic,457.52,422.18,61,6.371214118423255,6.9,16925.67058881744
Plant-Based Engineered Application Unit,Toys,Plant-Based,427.36,562.87,31,3.476091273658008,88.16,51188.44845524351
Biopolymer IV Fluid Connector,Healthcare,Biopolymer,658.45,698.79,55,5.334453493440524,82.14,105289.3776200804
Plant-Based Toothpaste Laminate Tube,Cosmetics,Plant-Based,759.15,487.67,50,4.7764073776259215,53.16,44355.36803321944
Composite Engineered Application Unit,Electronics,Composite,460.0,821.5,40,7.191016182638211,46.63,57733.26213697866
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,69.05,390.89,17,1.9250772228704145,20.35,17718.445417152812
Composite Structural Wall Panel,Construction,Composite,61.21,877.96,75,5.298523059515031,74.31,61632.15979463628
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,763.29,547.86,48,4.837110376403304,37.55,28036.14028230248
Composite Thermal Insulation Slab,Construction,Composite,723.63,436.3,63,8.640995529732407,4.28,31045.949147299303
Composite Engineered Application Unit,Textiles,Composite,402.3,74.65,77,7.041560352292375,6.87,5603.195264219281
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,333.25,466.92,74,6.093527557557229,70.88,18936.883168167922
Recycled Metal Medical Dose Dispenser,Healthcare,Recycled Metal,8.52,221.58,61,6.031210875255787,37.32,17844.11815644184
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,569.16,99.89,78,4.4073603537784125,58.1,4981.800265333809
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,384.04,550.29,44,3.078166321468675,67.75,24786.544741101505
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,682.89,19.56,82,9.144812915578855,74.23,1868.0171866841429
Recycled Metal Disposable Serving Bowl,Food Packaging,Recycled Metal,153.72,199.0,91,6.917252818804543,15.87,16290.349614103408
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,233.15,607.38,20,7.199923087625589,88.91,48772.60481571919
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,521.35,634.23,41,3.769953332729464,41.5,38368.8774995471
Bioplastic Compostable Meal Tray,Food Packaging,Bioplastic,641.79,389.28,58,5.712636786613079,59.98,47153.260089959804
Bioplastic Laminated Lotion Tube,Cosmetics,Bioplastic,775.5,869.3,9,6.447016341072334,18.79,104773.88725580425
Bioplastic Engineered Application Unit,Automotive,Bioplastic,70.2,697.68,11,2.743048063938128,45.08,83697.7360479536
Plant-Based Engineered Application Unit,Textiles,Plant-Based,862.69,433.93,61,5.1577890549195375,26.41,39490.29929118965
Recycled Fiber Specimen Collection Container,Healthcare,Recycled Fiber,845.22,638.19,0,5.765269051019537,82.59,29170.536788264657
Recycled Metal Internal Support Chassis,Home Appliances,Recycled Metal,417.34,282.07,26,7.891025444476994,26.46,22679.514083357742
Recycled Fiber Structural Wall Panel,Construction,Recycled Fiber,596.11,815.87,3,4.562200551142895,98.33,37079.442913357176
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,708.25,774.79,83,4.400733279152432,43.23,46752.13745936432
Plant-Based Takeaway Clamshell Box,Food Packaging,Plant-Based,29.0,263.28,69,1.3508311274651288,88.85,24002.073345598845
Biopolymer Acoustic Dampening Board,Home Appliances,Biopolymer,742.07,631.89,45,5.804869496482609,32.3,95315.42462236196
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,808.23,888.68,28,4.892355946862775,66.68,44932.51946014708
Agro-Waste Fiber Dual-Layer Cosmetic Tube,Cosmetics,Agro-Waste Fiber,85.8,749.26,96,1.4255381967891028,6.73,37845.30364759183
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,86.33,998.9,42,2.2647448888925155,80.13,45327.48616666939
Biopolymer Surgical Instrument Tray,Healthcare,Biopolymer,607.16,10.69,90,5.238674013003626,4.04,2239.2355097527193
Plant-Based Engineered Application Unit,Textiles,Plant-Based,370.66,134.43,74,2.4851251537336707,78.37,12155.898865300254
Biopolymer Engineered Application Unit,Toys,Biopolymer,510.0,316.21,47,4.29408460665286,1.57,47588.56345498964
Plant-Based Fresh Produce Crate,Food Packaging,Plant-Based,16.42,917.02,48,0.9571362844608644,3.89,82542.28721334565
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,753.57,621.43,98,9.773068210042164,41.48,50291.09865753162
Recycled Metal Sterile Injection Syringe,Healthcare,Recycled Metal,362.7,393.64,67,7.917031804093824,75.67,31884.198853070364
Recycled Plastic Load-Bearing Partition Board,Construction,Recycled Plastic,398.62,708.86,42,6.3479512373693066,56.95,28528.848428026984
Bio-Composite High-Gloss Skincare Tube,Cosmetics,Bio-Composite,781.7,382.23,97,6.945853352895416,52.77,50302.76501467156
Biopolymer Disposable Serving Bowl,Food Packaging,Biopolymer,191.26,995.65,11,2.805223413529335,86.1,149351.822560147
Recycled Plastic Reinforced Roofing Sheet,Construction,Recycled Plastic,415.59,940.23,13,6.45564643940161,45.48,37751.2673295512
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,607.63,679.14,81,4.256817780630356,92.5,30816.115835472763
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,568.85,59.12,58,4.15960335077782,64.86,2922.3400130833647
Composite Food Storage Container,Food Packaging,Composite,248.48,160.43,63,5.972063078876733,41.38,11277.58730915755
Composite High-Gloss Skincare Tube,Cosmetics,Composite,184.55,47.13,46,5.727575349404534,94.87,3336.9940120534006
Plant-Based Acoustic Dampening Board,Home Appliances,Plant-Based,55.48,686.97,32,1.488128359321568,69.96,62077.08626949118
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,754.5,803.8,93,4.782620222233612,63.9,48648.84016667521
Biopolymer Dual-Layer Cosmetic Tube,Cosmetics,Biopolymer,858.23,882.21,65,6.817626412967478,27.7,133285.4723097256
Biopolymer Engineered Application Unit,Automotive,Biopolymer,829.26,585.27,71,6.244963580176178,59.41,88421.12768513213
Recycled Metal Food Storage Container,Food Packaging,Recycled Metal,632.67,71.19,89,9.200317224738974,60.68,6217.260418554231
Biopolymer IV Fluid Connector,Healthcare,Biopolymer,792.99,883.5,61,5.793278443963757,50.16,132914.7413329728
Bioplastic Engineered Application Unit,Furniture,Bioplastic,878.59,685.04,26,7.033011975881799,28.65,82801.14148191134
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,722.57,997.25,83,4.297722434752446,69.12,50303.43932606434
Recycled Plastic Modular Decking Board,Construction,Recycled Plastic,543.13,620.9,78,7.240051962929073,6.24,25281.8664721968
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,302.42,71.68,11,2.824116907653759,85.25,4141.222680740319
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,844.23,89.68,10,5.00193802005507,41.62,4911.706015041303
Bioplastic Takeaway Clamshell Box,Food Packaging,Bioplastic,152.14,477.58,49,3.490554665257135,10.1,57656.06099894285
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,151.57,151.54,2,1.8172147149748223,16.6,9066.708536231117
Recycled Metal Printed Ointment Tube,Cosmetics,Recycled Metal,103.87,13.66,22,6.512352301900608,32.63,1183.4867264254556
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,270.15,236.34,59,2.904910127127102,36.56,14699.095095345327
Plant-Based Engineered Application Unit,Textiles,Plant-Based,318.97,305.97,35,2.4694565884424464,80.9,27672.739941331838
Bioplastic Engineered Application Unit,Automotive,Bioplastic,133.08,345.93,87,3.5278897115993857,8.27,42024.00728369954
Natural Fiber Thermal Insulation Slab,Construction,Natural Fiber,436.6,305.91,91,3.5245503870910952,15.6,18861.062790318323
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,431.17,781.65,23,2.8433566448211463,27.36,39259.71498361586
Bioplastic Rear Casing Structure,Home Appliances,Bioplastic,439.56,86.86,94,4.824281547811104,82.24,10925.84116085833
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,52.22,421.51,8,3.455610889925346,34.71,54984.293167444004
Biopolymer Barrier Cream Tube,Cosmetics,Biopolymer,492.97,991.81,16,4.589211992443439,31.39,149143.25649433257
Recycled Plastic Laminated Lotion Tube,Cosmetics,Recycled Plastic,484.68,840.91,80,6.609355056021909,94.04,33803.20629201643
Biopolymer Engineered Application Unit,Automotive,Biopolymer,15.23,525.15,76,1.9307225648350264,49.26,78823.04442362627
Plant-Based Engineered Application Unit,Textiles,Plant-Based,435.38,839.04,70,3.127396272889699,79.97,75834.16220466727
Recycled Fiber Fresh Produce Crate,Food Packaging,Recycled Fiber,111.79,700.04,58,2.044063314179991,12.6,31662.529985634992
Plant-Based Engineered Application Unit,Textiles,Plant-Based,177.58,951.69,100,2.012034419510136,73.62,86033.9908146326
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,462.09,870.26,53,5.34599020018665,55.27,113497.50015013998
Biopolymer Engineered Application Unit,Textiles,Biopolymer,335.58,663.36,62,3.41083112825798,18.53,99595.48834619348
Plant-Based Engineered Application Unit,Textiles,Plant-Based,251.5,222.62,97,2.333539570201193,60.39,20412.579677650894
Biopolymer Engineered Application Unit,Furniture,Biopolymer,519.38,560.97,61,4.719017149056764,37.45,84618.77786179258
Plant-Based Printed Ointment Tube,Cosmetics,Plant-Based,718.16,370.55,58,4.702758089586208,72.95,33908.54856718966
Composite Engineered Application Unit,Electronics,Composite,516.33,340.96,51,7.797806145110924,22.05,24389.482108833192
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,197.17,874.7,21,7.152634430909781,62.35,70241.67332318235
Biopolymer Engineered Application Unit,Toys,Biopolymer,540.65,58.25,76,4.795086015845688,26.54,9228.702011884267
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,499.35,203.51,23,3.282716857708271,92.07,10460.650143281202
Biopolymer Engineered Application Unit,Automotive,Biopolymer,37.01,295.0,7,1.8528578132968017,78.58,44033.3608599726
Plant-Based Fresh Produce Crate,Food Packaging,Plant-Based,531.36,11.4,27,3.742723643826517,15.45,1410.1227328698878
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,439.05,432.84,16,8.236787537432622,93.52,34909.87815307447
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,338.85,709.58,81,2.548565767439075,3.05,35851.16182557931
Recycled Plastic Load-Bearing Partition Board,Construction,Recycled Plastic,184.8,343.71,39,5.168650284835938,67.0,13727.287713626953
Agro-Waste Fiber Takeaway Clamshell Box,Food Packaging,Agro-Waste Fiber,422.03,774.68,52,2.6939386919183472,3.49,38886.85651893876
Composite Engineered Application Unit,Furniture,Composite,496.49,440.99,53,7.693080570666581,79.6,31381.517927999932
Plant-Based Specimen Collection Container,Healthcare,Plant-Based,678.61,219.42,31,4.385138969228669,72.46,20143.1717269215
Composite Engineered Application Unit,Furniture,Composite,101.32,610.28,71,5.642900139474524,69.56,43014.4851046059
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,550.08,203.84,10,3.556063675226093,65.15,10491.28775641957
Bio-Composite Laminated Lotion Tube,Cosmetics,Bio-Composite,190.49,558.67,84,3.9584012278991487,92.91,72894.80842092435
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,349.2,70.83,36,7.9336567611952,43.11,6053.742570896399
Plant-Based Exterior Cladding Panel,Construction,Plant-Based,79.71,286.39,10,1.2953410543565251,33.22,25757.54829076739
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,265.1,46.29,27,2.544724155388197,65.34,2978.3681165411476
Composite Engineered Application Unit,Furniture,Composite,173.89,299.18,37,5.776994942258991,88.49,21034.203706694247
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,665.42,281.08,42,4.0402007545135366,45.56,14405.535565885151
Bioplastic Engineered Application Unit,Electronics,Bioplastic,610.62,545.31,99,5.491265575306273,99.01,65894.1341814797
Biopolymer Engineered Application Unit,Furniture,Biopolymer,281.38,343.27,55,3.4513267543267427,26.1,51774.51006574506
Recycled Metal Exterior Cladding Panel,Construction,Recycled Metal,309.7,835.4,62,7.452750275667304,93.9,67039.03770675049
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,408.08,202.5,26,3.791551225114704,16.28,9556.90341883603
Plant-Based Engineered Application Unit,Textiles,Plant-Based,536.1,154.72,13,3.5015785395561,91.32,14084.658904667072
